type,pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
HALLMARK,Adipogenesis,1.00006500422527e-06,5.00032502112637e-05,-0.436531451151902,-2.04338633813026,0,200,LIPE|ADIPOQ|FABP4|CYP4B1|ACADL|LEP|CAVIN2|ITIH5|CIDEA|RETN|ORM1|ANGPT1|C3|SNCG|GPD2|COL4A1|ENPP2|LIFR|TST|SORBS1|MYLK|MRAP|MTARC2|DBT|FZD4|SLC27A1|GPX3|PLIN2|ELOVL6|CPT2|ITSN1|SLC25A10|COQ3|ITGA7|ACADS|COL15A1|LAMA4|CD302|BAZ2A|RREB1|DHCR7|IMMT|ADCY6|IFNGR1|MIGA2|PTCD3|ELMOD3|PEMT|SLC25A1|DGAT1|LPL|CCNG2|PTGER3|PDCD4|CD36
HALLMARK,Allograft rejection,0.0131578947368421,0.0352112676056338,0.231592977432603,2.06504824433721,0,195,INHBA|CCL22|IL2RA|LIF|MMP9|THY1|PRKCG|CD80|IL6|CCL2|EREG|NOS2|PRKCB|STAT4|IL1B|TIMP1|LCP2|CAPG|CXCR3|CRTAM|NLRP3|TLR2|LYN|CD86|IRF4|EIF5A|ST8SIA4|IL10|CCL4|C2|IL11|NME1|NPM1|DYRK3|TGFB1|ITK|IL13|CD2|UBE2N|UBE2D1|FGR|CD74|ABI1|TNF
HALLMARK,Angiogenesis,0.00239251284216452,0.0119625642108226,0.293170315698827,1.81471586858121,67,36,LUM|COL3A1|OLR1|CXCL6|S100A4|TIMP1|PDGFA|FSTL1|SPP1|TNFRSF21|THBD
HALLMARK,Apical junction,0.000591043737236556,0.0049253644769713,-0.310956243880216,-1.45295997692524,590,195,MAPK11|NEGR1|VWF|CLDN5|NRTN|PCDH1|ACTG2|LAMC2|EGFR|CDH11|ITGB4|FBN1|ALOX15B|CDH3|MADCAM1|WNK4|GRB7|ADAM23|AMIGO1|CX3CL1|TJP1|JUP|PTK2|SLIT2|GNAI1|PECAM1|CD34|LDLRAP1|NEXN|CLDN15|ICAM2|SGCE|TSC1|EXOC4|RASA1|TAOK2|NF1|HRAS|SPEG|PARVA|MAPK14|NECTIN3|NRXN2|CLDN7|CD209|ARHGEF6|ADAMTS5|SORBS3|TIAL1|AKT2|ICAM4|PTPRC|SHC1
HALLMARK,Apoptosis,0.00395256916996047,0.0164690382081686,0.21599375366005,1.87178969654002,0,159,TNFRSF12A|BGN|LUM|IL1A|CLU|IL6|IER3|EREG|HMOX1|IL1B|TIMP1|GCH1|BIRC3|ANKH|CCND1|CD44|SOD1|LMNA|BIK|HSPB1|SQSTM1|DNAJA1|CDKN1A|PMAIP1|GNA15|EMP1|TSPO|CD2|PPP3R1|SC5D|ANXA1|TNF|BID|CYLD|PSEN1|FDXR|SAT1|BAX
HALLMARK,Complement,0.00234617361684765,0.0119625642108226,-0.297657677563884,-1.39132268309559,2345,196,CR1|KCNIP2|ZFPM2|C4BPB|PCLO|CBLB|C3|GZMA|LTF|SPOCK2|GPD2|FYN|NOTCH4|IRF2|F8|GZMB|GZMK|ITIH1|S100A12|MMP15|FCN1|COL4A2|PLAT|ZEB1|PLSCR1|F10|JAK2|DPP4|KLKB1|DOCK9|CP|S100A9|APOC1|L3MBTL4|RCE1|CTSH|XPNPEP1|MMP14|CD36|LAP3|RBSN|GCA|RNF4|CASP7|GMFB|PRCP|CTSC|CASP10
HALLMARK,Dna repair,0.00297619047619048,0.0135281385281385,0.250956921128427,2.17146583984995,0,150,PDE4B|TMED2|AK1|DAD1|TAF13|CDA|GUK1|VPS37D|NME1|CETN2|RBX1|ERCC1|DDB2|EDF1|RALA|VPS37B|SUPT5H|SDCBP|GTF2B|ADA|TP53|STX3|PCNA|TYMS|GPX4|APRT|USP11|CLP1|POLR2J|POLR2F|RPA3|POLR2I|CCNO|ERCC2|FEN1|POLR2A|COX17|POLR3C|ARL6IP1|DGUOK|EIF1B|MPC2|MPG|ADRM1|BOLA2|GTF2H1|PNP|SNAPC5|GTF2H3|DDB1|BRF2|POLB|SAC3D1|AK3|POLL|GTF2H5|IMPDH2|GTF2F1|NME4|SEC61A1|POLR2G|TAF6|POLR2C|NELFE|NT5C3A|POLR1C|PDE6G|TK2|POLD4|POLR2K|POLR3GL|SURF1|NCBP2|DUT|ELL|ERCC4|POLR2E|UPF3B|NUDT9|POLR1D|DCTN4|POLH|RAE1|TAF9|TAF12|GTF2A2|HPRT1|ITPA|POLR1H|RRM2B|MRPL40|BCAP31|VPS28|RFC4|POLA2|AAAS|NME3|ERCC8|RAD51|POM121|GSDME|RNMT|TARBP2|POLR2H|SUPT4H1|ELOA|TSG101|NFX1|POLE4|SSRP1|RPA2|GTF3C5|ALYREF|SRSF6|SF3A3|AGO4|SMAD5|SNAPC4|TAF10|CSTF3|CANT1|RFC2|NELFCD|ERCC3|ERCC5|XPC|POLR2D|ZNF707|POLD1|LIG1|ZWINT
HALLMARK,Epithelial mesenchymal transition,0.0140845070422535,0.0352112676056338,0.393615084391475,3.50613895384337,0,199,TNC|INHBA|CXCL1|TNFRSF12A|BGN|LUM|COL1A1|THY1|COL3A1|FMOD|SFRP4|GREM1|PTHLH|LRRC15|GEM|SPARC|IL6|CCN2|MXRA5|CXCL8|PCOLCE|COL1A2|HTRA1|ID2|SERPINE2|COMP|MMP1|CXCL6|SERPINE1|TGFBI|PDLIM4|TIMP1|PLAUR|ELN|FN1|CAPG|EMP3|MGP|CALU|SDC1|LGALS1|CD44|EDIL3|APLP1|COL5A1|MMP3|PLOD1|TFPI2|FBN2|VCAM1|PCOLCE2|PPIB|FSTL1|TGFB1|ECM1|ITGB1|TNFRSF11B|TPM4
HALLMARK,Estrogen response early,0.0171023852932088,0.0388690574845653,-0.276833584078196,-1.29151681439863,17100,191,INHBB|OLFM1|MLPH|SLC37A1|ABLIM1|RAPGEFL1|P2RY2|FCMR|KRT8|TSKU|PEX11A|AR|UGCG|CA12|RETREG1|OVOL2|NPY1R|PGR|CISH|CYP26B1|IGF1R|GFRA1|FASN|JAK2|ADD3|KAZN|FKBP5|DHRS3|REEP1|DHCR7|SLC1A1|CHPT1|MREG|ENDOD1|MED13L|DLC1|ABAT|DEPTOR|CLDN7|KDM4B|NADSYN1|MAST4
HALLMARK,Heme metabolism,0.00922571960612928,0.0352112676056338,-0.283635194906548,-1.32429835966953,9224,193,ALDH1L1|ACKR1|HBB|MOSPD1|TAL1|HBD|C3|BCAM|TYR|FTCD|DMTN|TMCC2|EZH1|PPOX|SLC4A1|ADD2|SPTA1|ABCG2|ALDH6A1|RBM38|FOXJ2|PIGQ|MARCHF8|EIF2AK1|KHNYN|RNF19A|ANK1|MXI1|UBAC1|ENDOD1|ATP6V0A1|BTRC|TNRC6B|BTG2|NNT|GLRX5|MOCOS|MBOAT2|NEK7|KDM7A|RBM5|LMO2|CDC27|ICAM4|XPO7|SLC25A37
HALLMARK,Hypoxia,0.0131578947368421,0.0352112676056338,0.243333000135404,2.16599293809425,0,196,BGN|TKTL1|AMPD3|PFKP|PRKCA|IL6|ERRFI1|IER3|CCN2|DTNA|PKP1|HMOX1|LDHC|LDHA|SERPINE1|TGFBI|GAPDH|S100A4|PLAUR|CAVIN3|TPI1|ENO1|P4HA2|NEDD4L|MIF|ANGPTL4|UGP2|PPP1R3C|KDELR3|COL5A1|TIPARP|BCL2|CDKN1A|PDGFB|HSPA5|GCNT2|ANXA2|ALDOC|PGK1|HK2|PRDX5|MT2A|FAM162A
HALLMARK,Il6 jak stat3 signaling,0.00027122321670735,0.0027122321670735,0.319176946573848,2.49333534053736,0,83,CXCL1|IL2RA|TNFRSF12A|CSF2RA|PIK3R5|EBI3|CRLF2|CXCL3|IL6|HMOX1|MAP3K8|IL1B|CSF2|CD9|CD44|PTPN1|TLR2
HALLMARK,Inflammatory response,0.0131578947368421,0.0352112676056338,0.346401321291234,3.08876136184537,0,195,INHBA|CCL20|CCL22|IRAK2|LIF|NFKB1|CCR7|IL1A|LAMP3|PIK3R5|OLR1|PDE4B|EBI3|TNFAIP6|GPR132|CLEC5A|IL6|CXCL8|NDP|CCL2|EREG|CXCL6|SERPINE1|SGMS2|IL1B|CD55|MARCO|OSM|BDKRB1|TIMP1|PLAUR|GCH1|RNF144B|LCP2|EMP3|TNFRSF9|FFAR2|NLRP3|CD70|SLAMF1|TLR2|LYN|ATP2B1|RGS1|IL10|CDKN1A|KCNJ2|SLC7A1|GNA15
HALLMARK,Mitotic spindle,0.000187012903890368,0.00233766129862961,-0.319822933897931,-1.49655033287812,186,199,RAPGEF5|KATNB1|PRC1|ARHGEF3|ANLN|KIF15|KIF11|CEP72|WASF1|ALS2|CEP192|KIF2C|GEMIN4|PCNT|ARHGAP29|PKD2|ARHGEF11|LRPPRC|ITSN1|CLASP1|SPTBN1|CEP250|RICTOR|BCR|MID1|OPHN1|CD2AP|TLK1|CDC42EP1|ARHGEF7|MID1IP1|KIFAP3|CDC42BPA|CNTRL|TSC1|GSN|ARHGAP4|RASA1|TAOK2|NF1|LMNB1|RALBP1|PXN|SMC3|KNTC1|MAP3K11|AURKA|CDK5RAP2|CEP57|CDC27|NCK1|TOP2A
HALLMARK,Mtorc1 signaling,0.0140845070422535,0.0352112676056338,0.282403183067871,2.51551538573371,0,199,SLC7A11|SLC7A5|LDHA|XBP1|TXNRD1|GAPDH|MAP2K3|NIBAN1|TPI1|ENO1|FADS2|CD9|PNO1|HSPE1|EEF1E1|RRM2|INSIG1|SQSTM1|CALR|MTHFD2|PRDX1|FKBP2|ATP5MC1|CDKN1A|HSPA5|ASNS|MCM2|PGK1|HK2|MTHFD2L|HMGCS1|ALDOA|GLA|PPIA|IFI30|SC5D|ABCF2|SQLE|RIT1|SLC6A6|FDXR|ATP6V1D|HSP90B1|UBE2D3|PPP1R15A|SLC1A4|DHFR|SEC11A|ETF1|PSMG1|MLLT11|HSPD1|ACSL3|BCAT1|IDI1|SERP1|TES|GCLC|GLRX|HSPA4|STIP1|GOT1|CACYBP|LTA4H|SLC1A5|PDAP1|PIK3R3|NUPR1|ELOVL5|NAMPT|TUBG1|TM7SF2|PSMC4|PGM1|ACLY|QDPR|EDEM1|NFKBIB|PLOD2|PPA1|HMGCR|PSMD12|RPN1|DDX39A|SHMT2|BHLHE40|DDIT3|GTF2H1|PHGDH|ACTR3|PITPNB|GPI|PNP|PSMB5|CANX|P4HA1|PSME3|TBK1|EIF2S2|HSPA9|EPRS1|PSMA4|ADIPOR2|LGMN|CYP51A1|ERO1A|SYTL2|PFKL|SDF2L1|TUBA4A|PSMA3|G6PD|IFRD1|ME1|SLC2A1|ARPC5L|UCHL5|PSMD13|ACTR2|UFM1|SSR1|YKT6|CCNG1|SERPINH1|CXCR4|WARS1|EGLN3|GBE1|GSK3B|PSMC2|DAPP1|ATP2A2|LDLR|ITGB2|PSMD14|COPS5|NFYC|TFRC|SLC37A4|RAB1A|STARD4|IGFBP5|HPRT1|RPA1|M6PR|USO1|GSR|NFIL3|CCT6A|GGA2|RDH11|NUP205|FADS1|CYB5B|SKAP2|HMBS|VLDLR|IDH1|PSMC6|FGL2|CORO1A|DDIT4|TCEA1|PDK1|NMT1|PSPH|SORD|SRD5A1|EBP|RRP9|DHCR24|UNG|GMPS|CTH|PLK1|POLR3G|PSAT1
